date fips state cases deaths
2020-07-16 42 Pennsylvania 103169 7039
2020-07-16 72 Puerto Rico 10574 172
2020-07-16 44 Rhode Island 17711 988
2020-07-16 45 South Carolina 64083 1070
2020-07-16 46 South Dakota 7694 115
2020-07-16 47 Tennessee 69827 786
2020-07-16 48 Texas 311516 3744
2020-07-16 49 Utah 31908 234
2020-07-16 50 Vermont 1325 56
2020-07-16 78 Virgin Islands 263 6
2020-07-16 51 Virginia 74431 2007
2020-07-16 53 Washington 46268 1492
2020-07-16 54 West Virginia 4657 99
2020-07-16 55 Wisconsin 43361 839
2020-07-16 56 Wyoming 2026 24
2020-07-17 01 Alabama 63091 1265
2020-07-17 02 Alaska 2083 15
2020-07-17 04 Arizona 138575 2597
2020-07-17 05 Arkansas 31762 353
2020-07-17 06 California 374922 7607
2020-07-17 08 Colorado 39409 1753
2020-07-17 09 Connecticut 47893 4396
2020-07-17 10 Delaware 13337 521
2020-07-17 11 District of Columbia 11115 577
2020-07-17 12 Florida 327233 4804
2020-07-17 13 Georgia 124267 3071
2020-07-17 66 Guam 1283 6
2020-07-17 15 Hawaii 1312 22
2020-07-17 16 Idaho 13879 119
2020-07-17 17 Illinois 161042 7468
2020-07-17 18 Indiana 56160 2803
2020-07-17 19 Iowa 37903 785
2020-07-17 20 Kansas 22199 310
2020-07-17 21 Kentucky 22162 687
2020-07-17 22 Louisiana 88700 3509
2020-07-17 23 Maine 3636 115
2020-07-17 24 Maryland 76941 3359
2020-07-17 25 Massachusetts 112879 8402
2020-07-17 26 Michigan 80752 6358
2020-07-17 27 Minnesota 45053 1573
2020-07-17 28 Mississippi 40829 1332
2020-07-17 29 Missouri 33536 1151
2020-07-17 30 Montana 2383 37
2020-07-17 31 Nebraska 22361 308
2020-07-17 32 Nevada 33372 638
2020-07-17 33 New Hampshire 6165 395
2020-07-17 34 New Jersey 178525 15684
2020-07-17 35 New Mexico 16456 565
2020-07-17 36 New York 410254 32147
2020-07-17 37 North Carolina 95633 1638
2020-07-17 38 North Dakota 4796 94
2020-07-17 69 Northern Mariana Islands 37 2
2020-07-17 39 Ohio 72280 3112
2020-07-17 40 Oklahoma 24140 445
2020-07-17 41 Oregon 13842 256
2020-07-17 42 Pennsylvania 104172 7057
2020-07-17 72 Puerto Rico 11120 177
2020-07-17 44 Rhode Island 17793 990
2020-07-17 45 South Carolina 66060 1096
2020-07-17 46 South Dakota 7789 116
2020-07-17 47 Tennessee 72072 805
2020-07-17 48 Texas 321254 3889
2020-07-17 49 Utah 32572 238
2020-07-17 50 Vermont 1334 56
2020-07-17 78 Virgin Islands 283 6
2020-07-17 51 Virginia 75433 2013
2020-07-17 53 Washington 47226 1498
2020-07-17 54 West Virginia 4783 100
2020-07-17 55 Wisconsin 44243 842
2020-07-17 56 Wyoming 2069 24
2020-07-18 01 Alabama 65234 1286
2020-07-18 02 Alaska 2157 16
2020-07-18 04 Arizona 141333 2733
2020-07-18 05 Arkansas 32533 357
2020-07-18 06 California 383194 7697
2020-07-18 08 Colorado 39811 1753
2020-07-18 09 Connecticut 47893 4396
2020-07-18 10 Delaware 13429 523
2020-07-18 11 District of Columbia 11194 578
2020-07-18 12 Florida 337561 4894
2020-07-18 13 Georgia 128341 3105
2020-07-18 66 Guam 1284 6
2020-07-18 15 Hawaii 1332 23
2020-07-18 16 Idaho 14433 120
2020-07-18 17 Illinois 162299 7486
2020-07-18 18 Indiana 57045 2820
2020-07-18 19 Iowa 38314 790
2020-07-18 20 Kansas 22238 312
2020-07-18 21 Kentucky 22750 688
2020-07-18 22 Louisiana 88700 3509
2020-07-18 23 Maine 3646 117
2020-07-18 24 Maryland 77773 3368
2020-07-18 25 Massachusetts 113238 8419
2020-07-18 26 Michigan 81384 6367
2020-07-18 27 Minnesota 45510 1578
2020-07-18 28 Mississippi 41846 1346
2020-07-18 29 Missouri 34363 1158
2020-07-18 30 Montana 2471 37
2020-07-18 31 Nebraska 22545 308
2020-07-18 32 Nevada 34606 647
2020-07-18 33 New Hampshire 6188 396
2020-07-18 34 New Jersey 178788 15699
2020-07-18 35 New Mexico 16736 569
2020-07-18 36 New York 411006 32167
2020-07-18 37 North Carolina 98067 1653
2020-07-18 38 North Dakota 4911 94
2020-07-18 69 Northern Mariana Islands 37 2
2020-07-18 39 Ohio 73822 3132
2020-07-18 40 Oklahoma 25056 451
2020-07-18 41 Oregon 14231 259
2020-07-18 42 Pennsylvania 104780 7068
2020-07-18 72 Puerto Rico 11453 178
2020-07-18 44 Rhode Island 17793 990
2020-07-18 45 South Carolina 67612 1135
2020-07-18 46 South Dakota 7862 116
2020-07-18 47 Tennessee 74518 828
2020-07-18 48 Texas 330059 3972
2020-07-18 49 Utah 33430 243
2020-07-18 50 Vermont 1338 56
2020-07-18 78 Virgin Islands 297 6
2020-07-18 51 Virginia 76373 2025
2020-07-18 53 Washington 47889 1509
2020-07-18 54 West Virginia 4922 100
2020-07-18 55 Wisconsin 45118 852
2020-07-18 56 Wyoming 2108 24
2020-07-19 01 Alabama 67011 1287
2020-07-19 02 Alaska 2275 16
2020-07-19 04 Arizona 143644 2768
2020-07-19 05 Arkansas 33228 357
2020-07-19 06 California 391460 7710
2020-07-19 08 Colorado 40182 1753
2020-07-19 09 Connecticut 47893 4396
2020-07-19 10 Delaware 13519 523
2020-07-19 11 District of Columbia 11261 578
2020-07-19 12 Florida 350039 4981
2020-07-19 13 Georgia 130794 3110
2020-07-19 66 Guam 1284 6
2020-07-19 15 Hawaii 1359 23
2020-07-19 16 Idaho 14960 120
2020-07-19 17 Illinois 163284 7491
2020-07-19 18 Indiana 57965 2822
2020-07-19 19 Iowa 38813 793
2020-07-19 20 Kansas 22459 313
2020-07-19 21 Kentucky 23600 691
2020-07-19 22 Louisiana 91816 3543
2020-07-19 23 Maine 3687 117
2020-07-19 24 Maryland 78698 3377
2020-07-19 25 Massachusetts 113534 8431
2020-07-19 26 Michigan 81935 6369
2020-07-19 27 Minnesota 46244 1581
2020-07-19 28 Mississippi 42638 1355
2020-07-19 29 Missouri 35154 1158
2020-07-19 30 Montana 2533 37
2020-07-19 31 Nebraska 22637 308
2020-07-19 32 Nevada 35826 648
2020-07-19 33 New Hampshire 6203 398
2020-07-19 34 New Jersey 178757 15706
2020-07-19 35 New Mexico 16971 571
2020-07-19 36 New York 411515 32187
2020-07-19 37 North Carolina 99841 1661
2020-07-19 38 North Dakota 5023 96
2020-07-19 69 Northern Mariana Islands 37 2
2020-07-19 39 Ohio 74932 3174
2020-07-19 40 Oklahoma 25265 451
2020-07-19 41 Oregon 14586 262
2020-07-19 42 Pennsylvania 105384 7074
2020-07-19 72 Puerto Rico 12063 178
2020-07-19 44 Rhode Island 17793 990
2020-07-19 45 South Carolina 69986 1155
2020-07-19 46 South Dakota 7906 118
2020-07-19 47 Tennessee 76180 834
2020-07-19 48 Texas 338036 4033
2020-07-19 49 Utah 34117 243
2020-07-19 50 Vermont 1350 56
2020-07-19 78 Virgin Islands 297 6
2020-07-19 51 Virginia 77430 2027
2020-07-19 53 Washington 48601 1512
2020-07-19 54 West Virginia 5042 100
2020-07-19 55 Wisconsin 45953 853
2020-07-19 56 Wyoming 2126 24
2020-07-20 01 Alabama 68891 1291
2020-07-20 02 Alaska 2412 16
2020-07-20 04 Arizona 145320 2795
2020-07-20 05 Arkansas 33927 363
2020-07-20 06 California 400195 7764
2020-07-20 08 Colorado 40649 1759
2020-07-20 09 Connecticut 48055 4406
2020-07-20 10 Delaware 13624 523
2020-07-20 11 District of Columbia 11339 579
2020-07-20 12 Florida 360386 5071
2020-07-20 13 Georgia 132788 3113
2020-07-20 66 Guam 1288 6
2020-07-20 15 Hawaii 1371 23
2020-07-20 16 Idaho 15380 123
2020-07-20 17 Illinois 164552 7500
2020-07-20 18 Indiana 58607 2825
2020-07-20 19 Iowa 39343 798
2020-07-20 20 Kansas 23544 318
2020-07-20 21 Kentucky 23978 694
2020-07-20 22 Louisiana 95002 3572
2020-07-20 23 Maine 3711 117
2020-07-20 24 Maryland 79251 3382
2020-07-20 25 Massachusetts 113789 8433
2020-07-20 26 Michigan 82486 6377
2020-07-20 27 Minnesota 47147 1585
2020-07-20 28 Mississippi 43889 1358
2020-07-20 29 Missouri 36044 1164
2020-07-20 30 Montana 2640 39
2020-07-20 31 Nebraska 22847 313
2020-07-20 32 Nevada 36805 650
2020-07-20 33 New Hampshire 6249 398
2020-07-20 34 New Jersey 178937 15715
2020-07-20 35 New Mexico 17215 578
2020-07-20 36 New York 412034 32203
2020-07-20 37 North Carolina 101176 1676
2020-07-20 38 North Dakota 5130 97
2020-07-20 69 Northern Mariana Islands 37 2
2020-07-20 39 Ohio 76168 3189
2020-07-20 40 Oklahoma 25433 452
2020-07-20 41 Oregon 14907 264
2020-07-20 42 Pennsylvania 106498 7076
2020-07-20 72 Puerto Rico 12461 180
2020-07-20 44 Rhode Island 17904 995
2020-07-20 45 South Carolina 71445 1164
2020-07-20 46 South Dakota 7943 118
2020-07-20 47 Tennessee 77944 838
2020-07-20 48 Texas 345672 4160
2020-07-20 49 Utah 34526 249
2020-07-20 50 Vermont 1360 56
2020-07-20 78 Virgin Islands 308 6
2020-07-20 51 Virginia 78375 2031
2020-07-20 53 Washington 49949 1521
2020-07-20 54 West Virginia 5142 100
2020-07-20 55 Wisconsin 46754 855
2020-07-20 56 Wyoming 2187 24
2020-07-21 01 Alabama 70358 1303
2020-07-21 02 Alaska 2523 16
2020-07-21 04 Arizona 148730 2918
2020-07-21 05 Arkansas 34655 374
2020-07-21 06 California 410366 7883
2020-07-21 08 Colorado 41152 1764
2020-07-21 09 Connecticut 48096 4406
2020-07-21 10 Delaware 13746 525
2020-07-21 11 District of Columbia 11427 580
2020-07-21 12 Florida 369826 5205
2020-07-21 13 Georgia 135865 3186
2020-07-21 66 Guam 1296 6
2020-07-21 15 Hawaii 1396 23
2020-07-21 16 Idaho 15899 127
2020-07-21 17 Illinois 165534 7521
2020-07-21 18 Indiana 59344 2846
2020-07-21 19 Iowa 39721 808
2020-07-21 20 Kansas 23606 319
2020-07-21 21 Kentucky 24638 695
2020-07-21 22 Louisiana 96693 3608
2020-07-21 23 Maine 3723 118
2020-07-21 24 Maryland 80111 3402
2020-07-21 25 Massachusetts 114033 8450
2020-07-21 26 Michigan 83184 6385
2020-07-21 27 Minnesota 47497 1588
2020-07-21 28 Mississippi 45524 1389
2020-07-21 29 Missouri 37248 1175
2020-07-21 30 Montana 2741 40
2020-07-21 31 Nebraska 23190 313
2020-07-21 32 Nevada 37605 680
2020-07-21 33 New Hampshire 6262 400
2020-07-21 34 New Jersey 179230 15737
2020-07-21 35 New Mexico 17517 588
2020-07-21 36 New York 412889 32218
2020-07-21 37 North Carolina 103047 1702
2020-07-21 38 North Dakota 5211 98
2020-07-21 69 Northern Mariana Islands 38 2
2020-07-21 39 Ohio 77215 3219
2020-07-21 40 Oklahoma 26326 461
2020-07-21 41 Oregon 15257 272
2020-07-21 42 Pennsylvania 107460 7094
2020-07-21 72 Puerto Rico 12940 180
2020-07-21 44 Rhode Island 17986 996
2020-07-21 45 South Carolina 73337 1221
2020-07-21 46 South Dakota 8019 118
2020-07-21 47 Tennessee 80026 863
2020-07-21 48 Texas 355594 4319
2020-07-21 49 Utah 35089 255
2020-07-21 50 Vermont 1366 56
2020-07-21 78 Virgin Islands 308 6
2020-07-21 51 Virginia 79371 2048
2020-07-21 53 Washington 50746 1531
2020-07-21 54 West Virginia 5199 101
2020-07-21 55 Wisconsin 47893 868
2020-07-21 56 Wyoming 2238 25
2020-07-22 01 Alabama 71813 1364
2020-07-22 02 Alaska 2617 17
2020-07-22 04 Arizona 150659 2976
2020-07-22 05 Arkansas 35246 380
2020-07-22 06 California 422528 8038
2020-07-22 08 Colorado 41747 1772
2020-07-22 09 Connecticut 48223 4406
2020-07-22 10 Delaware 13792 527
2020-07-22 11 District of Columbia 11529 580
2020-07-22 12 Florida 379611 5344
2020-07-22 13 Georgia 139120 3264
2020-07-22 66 Guam 1299 6
2020-07-22 15 Hawaii 1413 24
2020-07-22 16 Idaho 16395 136
2020-07-22 17 Illinois 167142 7544
2020-07-22 18 Indiana 60126 2863
2020-07-22 19 Iowa 40208 814
2020-07-22 20 Kansas 24376 324
2020-07-22 21 Kentucky 25169 700
2020-07-22 22 Louisiana 99466 3670
2020-07-22 23 Maine 3723 118
2020-07-22 24 Maryland 80738 3405
2020-07-22 25 Massachusetts 114320 8468
2020-07-22 26 Michigan 83891 6391
2020-07-22 27 Minnesota 48001 1592
2020-07-22 28 Mississippi 47071 1423
2020-07-22 29 Missouri 38454 1196
2020-07-22 30 Montana 2840 42
2020-07-22 31 Nebraska 23486 314
2020-07-22 32 Nevada 38759 705
2020-07-22 33 New Hampshire 6295 402
2020-07-22 34 New Jersey 179565 15707
2020-07-22 35 New Mexico 17828 591
2020-07-22 36 New York 413595 32228
2020-07-22 37 North Carolina 105138 1729
2020-07-22 38 North Dakota 5371 100
2020-07-22 69 Northern Mariana Islands 38 2
2020-07-22 39 Ohio 78742 3235
2020-07-22 40 Oklahoma 27301 474
2020-07-22 41 Oregon 15436 274
2020-07-22 42 Pennsylvania 108267 7125
2020-07-22 72 Puerto Rico 13038 185
2020-07-22 44 Rhode Island 18062 997
2020-07-22 45 South Carolina 75042 1285
2020-07-22 46 South Dakota 8077 119
2020-07-22 47 Tennessee 82172 878
2020-07-22 48 Texas 366561 4522
2020-07-22 49 Utah 35677 262
2020-07-22 50 Vermont 1366 56
2020-07-22 78 Virgin Islands 336 7
2020-07-22 51 Virginia 80393 2051
2020-07-22 53 Washington 51442 1534
2020-07-22 54 West Virginia 5461 102
2020-07-22 55 Wisconsin 48777 874
2020-07-22 56 Wyoming 2288 25
2020-07-23 01 Alabama 74212 1397
2020-07-23 02 Alaska 2682 17
2020-07-23 04 Arizona 153029 3067
2020-07-23 05 Arkansas 36259 386
2020-07-23 06 California 433175 8190
2020-07-23 08 Colorado 42409 1788
2020-07-23 09 Connecticut 48232 4410
2020-07-23 10 Delaware 13924 529
2020-07-23 11 District of Columbia 11571 581
2020-07-23 12 Florida 389860 5517
2020-07-23 13 Georgia 143857 3288
2020-07-23 66 Guam 1301 6
2020-07-23 15 Hawaii 1468 25
2020-07-23 16 Idaho 16862 142
2020-07-23 17 Illinois 168766 7563
2020-07-23 18 Indiana 61079 2880
2020-07-23 19 Iowa 40796 820
2020-07-23 20 Kansas 24518 326
2020-07-23 21 Kentucky 25828 706
2020-07-23 22 Louisiana 101762 3686
2020-07-23 23 Maine 3737 118
2020-07-23 24 Maryland 81396 3409
2020-07-23 25 Massachusetts 114647 8484
2020-07-23 26 Michigan 84585 6397
2020-07-23 27 Minnesota 48761 1601
2020-07-23 28 Mississippi 48053 1436
2020-07-23 29 Missouri 39923 1212
2020-07-23 30 Montana 2924 43
2020-07-23 31 Nebraska 23818 318
2020-07-23 32 Nevada 40088 709
2020-07-23 33 New Hampshire 6318 405
2020-07-23 34 New Jersey 179807 15730
2020-07-23 35 New Mexico 18163 596
2020-07-23 36 New York 414405 32270
2020-07-23 37 North Carolina 107050 1754
2020-07-23 38 North Dakota 5497 101
2020-07-23 69 Northern Mariana Islands 38 2
2020-07-23 39 Ohio 80186 3256
2020-07-23 40 Oklahoma 27969 477
2020-07-23 41 Oregon 15765 277
2020-07-23 42 Pennsylvania 109153 7142
2020-07-23 72 Puerto Rico 13473 188
2020-07-23 44 Rhode Island 18148 1001
2020-07-23 45 South Carolina 76606 1334
2020-07-23 46 South Dakota 8143 121
2020-07-23 47 Tennessee 84652 913
2020-07-23 48 Texas 376104 4714
2020-07-23 49 Utah 36178 271
2020-07-23 50 Vermont 1377 56
2020-07-23 78 Virgin Islands 342 7
2020-07-23 51 Virginia 81237 2054
2020-07-23 53 Washington 52255 1548
2020-07-23 54 West Virginia 5550 103
2020-07-23 55 Wisconsin 49751 887
2020-07-23 56 Wyoming 2347 25
2020-07-24 01 Alabama 76005 1438
2020-07-24 02 Alaska 2746 17
2020-07-24 04 Arizona 156392 3156
2020-07-24 05 Arkansas 37249 394
2020-07-24 06 California 443096 8325
2020-07-24 08 Colorado 43098 1791
2020-07-24 09 Connecticut 48776 4413
2020-07-24 10 Delaware 14202 578
2020-07-24 11 District of Columbia 11649 581
2020-07-24 12 Florida 402304 5652
2020-07-24 13 Georgia 147732 3368
2020-07-24 66 Guam 1306 6
2020-07-24 15 Hawaii 1526 25
2020-07-24 16 Idaho 17411 148
2020-07-24 17 Illinois 170376 7580
2020-07-24 18 Indiana 62081 2884
2020-07-24 19 Iowa 41434 826
2020-07-24 20 Kansas 25403 330
2020-07-24 21 Kentucky 26628 715
2020-07-24 22 Louisiana 103846 3715
2020-07-24 23 Maine 3757 118
2020-07-24 24 Maryland 82326 3422
2020-07-24 25 Massachusetts 114985 8498
2020-07-24 26 Michigan 85238 6402
2020-07-24 27 Minnesota 49528 1606
2020-07-24 28 Mississippi 49663 1463
2020-07-24 29 Missouri 41224 1221
2020-07-24 30 Montana 3113 46
2020-07-24 31 Nebraska 24174 322
2020-07-24 32 Nevada 41013 722
2020-07-24 33 New Hampshire 6375 407
2020-07-24 34 New Jersey 180265 15765
2020-07-24 35 New Mexico 18475 601
2020-07-24 36 New York 415163 32278
2020-07-24 37 North Carolina 109206 1769
2020-07-24 38 North Dakota 5618 103
2020-07-24 69 Northern Mariana Islands 38 2
2020-07-24 39 Ohio 81746 3297
2020-07-24 40 Oklahoma 29116 484
2020-07-24 41 Oregon 16172 285
2020-07-24 42 Pennsylvania 110342 7162
2020-07-24 72 Puerto Rico 13967 191
2020-07-24 44 Rhode Island 18224 1002
2020-07-24 45 South Carolina 78607 1385
2020-07-24 46 South Dakota 8200 122
2020-07-24 47 Tennessee 86667 926
2020-07-24 48 Texas 383662 4876
2020-07-24 49 Utah 37063 277
2020-07-24 50 Vermont 1385 56
2020-07-24 78 Virgin Islands 352 7
2020-07-24 51 Virginia 82364 2067
2020-07-24 53 Washington 53278 1590
2020-07-24 54 West Virginia 5695 103
2020-07-24 55 Wisconsin 50895 887
2020-07-24 56 Wyoming 2405 25
2020-07-25 01 Alabama 78130 1456
2020-07-25 02 Alaska 2866 18
2020-07-25 04 Arizona 160055 3288
2020-07-25 05 Arkansas 37981 399
2020-07-25 06 California 453327 8428
2020-07-25 08 Colorado 43847 1795
2020-07-25 09 Connecticut 48776 4413
2020-07-25 10 Delaware 14175 579
2020-07-25 11 District of Columbia 11717 581
2020-07-25 12 Florida 414503 5776
2020-07-25 13 Georgia 151262 3421
2020-07-25 66 Guam 1306 6
2020-07-25 15 Hawaii 1597 25
2020-07-25 16 Idaho 17920 150
2020-07-25 17 Illinois 171669 7593
2020-07-25 18 Indiana 63030 2895
2020-07-25 19 Iowa 41886 826
2020-07-25 20 Kansas 25464 333
2020-07-25 21 Kentucky 27395 717
2020-07-25 22 Louisiana 103846 3715
2020-07-25 23 Maine 3790 119
2020-07-25 24 Maryland 83617 3433
2020-07-25 25 Massachusetts 115268 8510
2020-07-25 26 Michigan 85665 6402
2020-07-25 27 Minnesota 50331 1611
2020-07-25 28 Mississippi 51097 1480
2020-07-25 29 Missouri 42310 1224
2020-07-25 30 Montana 3260 46
2020-07-25 31 Nebraska 24412 322
2020-07-25 32 Nevada 41993 733
2020-07-25 33 New Hampshire 6415 409
2020-07-25 34 New Jersey 180778 15776
2020-07-25 35 New Mexico 18788 607
2020-07-25 36 New York 415911 32295
2020-07-25 37 North Carolina 111282 1801
2020-07-25 38 North Dakota 5740 103
2020-07-25 69 Northern Mariana Islands 40 2
2020-07-25 39 Ohio 83184 3297
2020-07-25 40 Oklahoma 30081 496
2020-07-25 41 Oregon 16492 286
2020-07-25 42 Pennsylvania 111121 7167
2020-07-25 72 Puerto Rico 14540 201
2020-07-25 44 Rhode Island 18224 1002
2020-07-25 45 South Carolina 80008 1465
2020-07-25 46 South Dakota 8305 122
2020-07-25 47 Tennessee 88459 953
2020-07-25 48 Texas 391609 5002
2020-07-25 49 Utah 37623 278
2020-07-25 50 Vermont 1396 56
2020-07-25 78 Virgin Islands 352 7
2020-07-25 51 Virginia 83609 2075
2020-07-25 53 Washington 53883 1591
2020-07-25 54 West Virginia 5821 103
2020-07-25 55 Wisconsin 51735 900
2020-07-25 56 Wyoming 2446 25
2020-07-26 01 Alabama 79294 1473
2020-07-26 02 Alaska 3100 18
2020-07-26 04 Arizona 162041 3313
2020-07-26 05 Arkansas 38623 401
2020-07-26 06 California 459338 8451
2020-07-26 08 Colorado 44364 1795
2020-07-26 09 Connecticut 48776 4413
2020-07-26 10 Delaware 14290 579
2020-07-26 11 District of Columbia 11780 581
2020-07-26 12 Florida 423847 5853
2020-07-26 13 Georgia 153476 3424
2020-07-26 66 Guam 1306 6
2020-07-26 15 Hawaii 1660 25
2020-07-26 16 Idaho 18262 150
2020-07-26 17 Illinois 173079 7595
2020-07-26 18 Indiana 63881 2903
2020-07-26 19 Iowa 42357 829
2020-07-26 20 Kansas 25649 335
2020-07-26 21 Kentucky 27682 718
2020-07-26 22 Louisiana 107686 3763
2020-07-26 23 Maine 3814 119
2020-07-26 24 Maryland 84306 3440
2020-07-26 25 Massachusetts 115637 8529
2020-07-26 26 Michigan 86750 6402
2020-07-26 27 Minnesota 51193 1614
2020-07-26 28 Mississippi 52304 1495
2020-07-26 29 Missouri 43477 1231
2020-07-26 30 Montana 3342 46
2020-07-26 31 Nebraska 24618 322
2020-07-26 32 Nevada 42919 734
2020-07-26 33 New Hampshire 6436 409
2020-07-26 34 New Jersey 181283 15787
2020-07-26 35 New Mexico 19053 614
2020-07-26 36 New York 416443 32305
2020-07-26 37 North Carolina 112802 1807
2020-07-26 38 North Dakota 5880 103
2020-07-26 69 Northern Mariana Islands 40 2
2020-07-26 39 Ohio 84073 3307
2020-07-26 40 Oklahoma 31285 496
2020-07-26 41 Oregon 16764 291
2020-07-26 42 Pennsylvania 111773 7170
2020-07-26 72 Puerto Rico 15143 201
2020-07-26 44 Rhode Island 18224 1002
2020-07-26 45 South Carolina 81199 1491
2020-07-26 46 South Dakota 8395 123
2020-07-26 47 Tennessee 91330 955
2020-07-26 48 Texas 395738 5090
2020-07-26 49 Utah 37973 278
2020-07-26 50 Vermont 1400 56
2020-07-26 78 Virgin Islands 361 7
2020-07-26 51 Virginia 84567 2078
2020-07-26 53 Washington 54421 1595
2020-07-26 54 West Virginia 5960 103
2020-07-26 55 Wisconsin 52685 901
2020-07-26 56 Wyoming 2475 25
2020-07-27 01 Alabama 81115 1491
2020-07-27 02 Alaska 3204 19
2020-07-27 04 Arizona 163918 3320
2020-07-27 05 Arkansas 39447 408
2020-07-27 06 California 467103 8544
2020-07-27 08 Colorado 44723 1800
2020-07-27 09 Connecticut 48983 4418
2020-07-27 10 Delaware 14406 579
2020-07-27 11 District of Columbia 11858 582
2020-07-27 12 Florida 432739 5930
2020-07-27 13 Georgia 155907 3435
2020-07-27 66 Guam 1315 6
2020-07-27 15 Hawaii 1688 25
2020-07-27 16 Idaho 18836 159
2020-07-27 17 Illinois 174442 7619
2020-07-27 18 Indiana 64417 2906
2020-07-27 19 Iowa 42696 836
2020-07-27 20 Kansas 26439 338
2020-07-27 21 Kentucky 28250 726
2020-07-27 22 Louisiana 110029 3786
2020-07-27 23 Maine 3832 119
2020-07-27 24 Maryland 85436 3447
2020-07-27 25 Massachusetts 115926 8536
2020-07-27 26 Michigan 87329 6407
2020-07-27 27 Minnesota 51843 1616
2020-07-27 28 Mississippi 52957 1501
2020-07-27 29 Missouri 44813 1245
2020-07-27 30 Montana 3406 47
2020-07-27 31 Nebraska 24899 322
2020-07-27 32 Nevada 43880 739
2020-07-27 33 New Hampshire 6441 409
2020-07-27 34 New Jersey 181732 15804
2020-07-27 35 New Mexico 19502 619
2020-07-27 36 New York 417056 32322
2020-07-27 37 North Carolina 114612 1815
2020-07-27 38 North Dakota 5990 103
2020-07-27 69 Northern Mariana Islands 40 2
2020-07-27 39 Ohio 85177 3344
2020-07-27 40 Oklahoma 32529 495
2020-07-27 41 Oregon 17122 289
2020-07-27 42 Pennsylvania 112995 7174
2020-07-27 72 Puerto Rico 15431 201
2020-07-27 44 Rhode Island 18515 1004
2020-07-27 45 South Carolina 82417 1506
2020-07-27 46 South Dakota 8444 123
2020-07-27 47 Tennessee 93869 965
2020-07-27 48 Texas 402295 6292
2020-07-27 49 Utah 38439 285
2020-07-27 50 Vermont 1402 56
2020-07-27 78 Virgin Islands 375 7
2020-07-27 51 Virginia 86072 2082
2020-07-27 53 Washington 55547 1610
2020-07-27 54 West Virginia 6054 106
2020-07-27 55 Wisconsin 53323 905
2020-07-27 56 Wyoming 2520 25
2020-07-28 01 Alabama 82366 1491
2020-07-28 02 Alaska 3348 20
2020-07-28 04 Arizona 165994 3424
2020-07-28 05 Arkansas 40181 428
2020-07-28 06 California 474951 8716
2020-07-28 08 Colorado 45420 1809
2020-07-28 09 Connecticut 49077 4423
2020-07-28 10 Delaware 14476 580
2020-07-28 11 District of Columbia 11945 583
2020-07-28 12 Florida 441969 6116
2020-07-28 13 Georgia 160038 3488
2020-07-28 66 Guam 1318 6
2020-07-28 15 Hawaii 1734 25
2020-07-28 16 Idaho 19318 168
2020-07-28 17 Illinois 175588 7645
2020-07-28 18 Indiana 65258 2924
2020-07-28 19 Iowa 42928 839
2020-07-28 20 Kansas 26494 344
2020-07-28 21 Kentucky 28876 735
2020-07-28 22 Louisiana 111150 3812
2020-07-28 23 Maine 3838 121
2020-07-28 24 Maryland 86091 3458
2020-07-28 25 Massachusetts 116182 8551
2020-07-28 26 Michigan 88025 6426
2020-07-28 27 Minnesota 52321 1620
2020-07-28 28 Mississippi 54299 1543
2020-07-28 29 Missouri 46225 1263
2020-07-28 30 Montana 3491 52
2020-07-28 31 Nebraska 25140 326
2020-07-28 32 Nevada 44991 760
2020-07-28 33 New Hampshire 6500 409
2020-07-28 34 New Jersey 182215 15825
2020-07-28 35 New Mexico 19791 626
2020-07-28 36 New York 417591 32333
2020-07-28 37 North Carolina 116300 1847
2020-07-28 38 North Dakota 6145 104
2020-07-28 69 Northern Mariana Islands 40 2
2020-07-28 39 Ohio 86497 3382
2020-07-28 40 Oklahoma 33757 509
2020-07-28 41 Oregon 17419 305
2020-07-28 42 Pennsylvania 114129 7197
2020-07-28 72 Puerto Rico 15840 209
2020-07-28 44 Rhode Island 18725 1005
2020-07-28 45 South Carolina 84109 1565
2020-07-28 46 South Dakota 8492 123
2020-07-28 47 Tennessee 96318 988
2020-07-28 48 Texas 412849 6518
2020-07-28 49 Utah 38877 290
2020-07-28 50 Vermont 1405 56
2020-07-28 78 Virgin Islands 375 7
2020-07-28 51 Virginia 86994 2095
2020-07-28 53 Washington 56575 1632
2020-07-28 54 West Virginia 6173 111
2020-07-28 55 Wisconsin 54114 916
2020-07-28 56 Wyoming 2589 26
2020-07-29 01 Alabama 83782 1538
2020-07-29 02 Alaska 3440 20
2020-07-29 04 Arizona 168361 3470
2020-07-29 05 Arkansas 40968 434
2020-07-29 06 California 486039 8884
2020-07-29 08 Colorado 45885 1826
2020-07-29 09 Connecticut 49540 4425
2020-07-29 10 Delaware 14602 581
2020-07-29 11 District of Columbia 11999 584
2020-07-29 12 Florida 451415 6332
2020-07-29 13 Georgia 163547 3566
2020-07-29 66 Guam 1320 6
2020-07-29 15 Hawaii 1842 25
2020-07-29 16 Idaho 19810 176
2020-07-29 17 Illinois 176967 7661
2020-07-29 18 Indiana 65918 2932
2020-07-29 19 Iowa 43623 854
2020-07-29 20 Kansas 27177 349
2020-07-29 21 Kentucky 29479 746
2020-07-29 22 Louisiana 112887 3883
2020-07-29 23 Maine 3866 121
2020-07-29 24 Maryland 86846 3478
2020-07-29 25 Massachusetts 116684 8580
2020-07-29 26 Michigan 89026 6426
